Issue_time,Forecast_time,CAPTIL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST
2019-10-29 18:00:00+00:00,2019-10-30 12:00:00+00:00,1429.1405029296875,1935.0267333984375,755.486572265625,1211.988525390625,1166.3912353515625,2524.006103515625,938.6704711914062,335.361328125,6610.66259765625,553.4717407226562,1853.3858642578125
2019-10-29 18:00:00+00:00,2019-10-30 13:00:00+00:00,1417.51123046875,1901.8831787109375,746.0394287109375,1197.1597900390625,1168.318359375,2512.917724609375,922.1284790039062,328.524658203125,6421.94091796875,544.0182495117188,1834.9119873046875
2019-10-29 18:00:00+00:00,2019-10-30 14:00:00+00:00,1455.4320068359375,1955.26025390625,760.237548828125,1222.1993408203125,1190.5950927734375,2574.4892578125,951.8128051757812,343.52557373046875,6582.8369140625,558.2730712890625,1864.0738525390625
2019-10-29 18:00:00+00:00,2019-10-30 15:00:00+00:00,1456.4296875,1941.8651123046875,760.16064453125,1213.9249267578125,1191.3486328125,2584.4873046875,947.5889282226562,343.8643493652344,6484.20361328125,558.6566772460938,1862.3214111328125
2019-10-29 18:00:00+00:00,2019-10-30 16:00:00+00:00,1421.621826171875,1898.1297607421875,746.0747680664062,1192.0098876953125,1174.147216796875,2527.184326171875,922.5810546875,330.8814697265625,6338.51416015625,544.8414306640625,1837.7926025390625
2019-10-29 18:00:00+00:00,2019-10-30 17:00:00+00:00,1423.25830078125,1890.6751708984375,742.2474975585938,1180.326171875,1167.1199951171875,2531.828857421875,925.4739379882812,335.66705322265625,6305.70361328125,553.7555541992188,1833.74169921875
2019-10-29 18:00:00+00:00,2019-10-30 18:00:00+00:00,1393.9906005859375,1853.177978515625,730.7633666992188,1159.9190673828125,1150.78955078125,2482.002685546875,898.5067749023438,323.9171447753906,6188.74169921875,539.7944946289062,1814.5814208984375
2019-10-29 18:00:00+00:00,2019-10-30 19:00:00+00:00,1358.99853515625,1809.1702880859375,708.088623046875,1123.08251953125,1118.7196044921875,2414.172607421875,876.864990234375,319.2306213378906,6046.0263671875,544.66064453125,1776.720703125
2019-10-29 18:00:00+00:00,2019-10-30 20:00:00+00:00,1331.6883544921875,1775.57373046875,699.1663818359375,1106.75830078125,1103.647216796875,2360.26416015625,848.9866333007812,307.1189880371094,5942.30859375,529.2089233398438,1758.8380126953125
2019-10-29 18:00:00+00:00,2019-10-30 21:00:00+00:00,1274.312744140625,1699.364990234375,660.6907348632812,1048.9320068359375,1051.3092041015625,2252.385986328125,812.3081665039062,294.5586242675781,5700.04248046875,532.0333251953125,1694.98486328125
2019-10-29 18:00:00+00:00,2019-10-30 22:00:00+00:00,1250.4154052734375,1670.2109375,653.1663818359375,1035.776611328125,1037.9580078125,2196.134765625,786.9779052734375,282.9701843261719,5607.26416015625,514.8580932617188,1682.7947998046875
2019-10-29 18:00:00+00:00,2019-10-30 23:00:00+00:00,1185.7391357421875,1589.298095703125,608.78125,973.2937622070312,976.7314453125,2072.704833984375,744.7769165039062,268.5393371582031,5304.42041015625,518.3904418945312,1602.60009765625
2019-10-29 18:00:00+00:00,2019-10-31 00:00:00+00:00,1164.793212890625,1565.0113525390625,602.9432983398438,962.65576171875,962.95166015625,2017.7772216796875,720.9454956054688,255.92401123046875,5234.2802734375,501.1435852050781,1593.826171875
2019-10-29 18:00:00+00:00,2019-10-31 01:00:00+00:00,1108.7030029296875,1494.2645263671875,556.9447021484375,908.2454223632812,909.6261596679688,1902.4454345703125,684.909423828125,244.03140258789062,4925.15478515625,505.60693359375,1518.689208984375
2019-10-29 18:00:00+00:00,2019-10-31 02:00:00+00:00,1090.3531494140625,1474.9752197265625,552.596435546875,899.5916137695312,896.12451171875,1849.543701171875,662.7288818359375,233.1115264892578,4863.61328125,488.0548095703125,1511.966552734375
2019-10-29 18:00:00+00:00,2019-10-31 03:00:00+00:00,1043.6947021484375,1415.33984375,514.2118530273438,856.3065185546875,844.7251586914062,1731.5086669921875,625.3133544921875,214.03579711914062,4551.56494140625,479.8497314453125,1447.490234375
2019-10-29 18:00:00+00:00,2019-10-31 04:00:00+00:00,1059.087646484375,1429.183837890625,515.19189453125,862.2987670898438,857.3751220703125,1776.5455322265625,644.8531494140625,225.83889770507812,4599.1298828125,495.9613037109375,1455.88330078125
2019-10-30 18:00:00+00:00,2019-10-31 05:00:00+00:00,1267.777099609375,1795.9832763671875,690.1180419921875,1138.9432373046875,1033.9859619140625,2201.982421875,835.8912353515625,281.6487121582031,6357.64501953125,521.8118286132812,1792.2366943359375
2019-10-30 18:00:00+00:00,2019-10-31 06:00:00+00:00,1287.288818359375,1813.8052978515625,699.2186889648438,1133.442626953125,1055.620849609375,2204.443115234375,852.4614868164062,287.44732666015625,6337.2275390625,524.33837890625,1789.893310546875
2019-10-30 18:00:00+00:00,2019-10-31 07:00:00+00:00,1284.122802734375,1802.1995849609375,695.8831176757812,1141.3934326171875,1049.5032958984375,2253.895751953125,842.8950805664062,287.03125,6348.11767578125,523.7357177734375,1787.1441650390625
2019-10-30 18:00:00+00:00,2019-10-31 08:00:00+00:00,1307.7471923828125,1827.3992919921875,705.57275390625,1136.30126953125,1079.3487548828125,2263.58544921875,861.4025268554688,294.8620300292969,6333.47607421875,527.9200439453125,1788.55078125
2019-10-30 18:00:00+00:00,2019-10-31 09:00:00+00:00,1346.6959228515625,1854.9188232421875,717.4152221679688,1154.0863037109375,1107.115234375,2349.169921875,879.5198974609375,305.2571105957031,6348.45703125,533.5628662109375,1794.34228515625
2019-10-30 18:00:00+00:00,2019-10-31 10:00:00+00:00,1315.8543701171875,1821.86962890625,706.4979248046875,1153.886474609375,1076.7540283203125,2324.79443359375,858.9246826171875,296.3441162109375,6356.7138671875,528.45849609375,1792.7222900390625
2019-10-30 18:00:00+00:00,2019-10-31 11:00:00+00:00,1352.7210693359375,1841.786376953125,718.8153686523438,1165.5423583984375,1103.2935791015625,2401.845703125,876.1589965820312,306.54473876953125,6361.4501953125,534.91162109375,1806.87841796875
2019-10-30 18:00:00+00:00,2019-10-31 12:00:00+00:00,1386.79833984375,1881.0216064453125,732.4144287109375,1172.736083984375,1139.82763671875,2438.731689453125,904.585205078125,316.5055847167969,6351.77587890625,539.6109008789062,1815.5760498046875
2019-10-30 18:00:00+00:00,2019-10-31 13:00:00+00:00,1379.932373046875,1851.283447265625,728.0910034179688,1174.7733154296875,1125.1207275390625,2456.34130859375,888.9641723632812,313.3132019042969,6334.8388671875,539.9990844726562,1816.6875
2019-10-30 18:00:00+00:00,2019-10-31 14:00:00+00:00,1417.6285400390625,1904.2445068359375,739.6605834960938,1183.6002197265625,1166.6102294921875,2498.6728515625,919.7171020507812,325.99664306640625,6336.6240234375,545.2095336914062,1830.2730712890625
